ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
85213,45.317986,24.282828,02-03-2020 10:41,Major,DN7 Pitești-Sibiu,,10,4,6
85278,45.734437,24.212836,02-03-2020 11:38,Major,DN7 Pitești-Sibiu,,10,0,24
86044,45.062671,24.418156,02-03-2020 23:13,Major,DN7 Pitești-Sibiu,"Linia, Budești",10,7,20
86088,45.083734,24.385816,03-03-2020 00:07,Minor,DN7 Pitești-Sibiu,"Racovița, Budești",8,0,4
86127,45.12039,24.370173,03-03-2020 01:24,Major,DN7 Pitești-Sibiu,Râmnicu Vâlcea,6,0,0
86703,45.000838,24.597011,03-03-2020 14:11,Major,DN7 Pitești-Sibiu,,9,1,2
86704,45.018191,24.53054,03-03-2020 14:20,Major,DN7 Pitești-Sibiu,Dedulești,6,0,0
86706,45.063667,24.416702,03-03-2020 14:41,Minor,DN7 Pitești-Sibiu,"Linia, Budești",6,0,0
87537,45.308168,24.269254,04-03-2020 07:05,Major,DN7 Pitești-Sibiu,,10,0,10
87862,45.386822,24.299297,04-03-2020 12:55,Major,DN7 Pitești-Sibiu,,10,3,12
88176,45.708943,24.24479,04-03-2020 16:54,Minor,DN7 Pitești-Sibiu,,6,0,1
89072,45.350994,24.291666,05-03-2020 11:25,Minor,DN7 Pitești-Sibiu,,10,2,8
89231,45.541999,24.267564,05-03-2020 13:25,Major,DN7 Pitești-Sibiu,,10,9,42
89329,45.001555,24.613195,05-03-2020 14:26,Major,DN7 Pitești-Sibiu,Lintești,10,7,90
89399,45.577373,24.250863,05-03-2020 15:31,Major,DN7 Pitești-Sibiu,,10,1,22
89455,45.646454,24.266062,05-03-2020 16:49,Major,DN7 Pitești-Sibiu,,9,0,3
89523,45.691113,24.254109,05-03-2020 17:18,Major,DN7 Pitești-Sibiu,Tălmaciu II,7,0,1
89612,44.984866,24.648239,05-03-2020 18:16,Major,DN7 Pitești-Sibiu,"Zamfirești, Cotmeana",10,1,9
90473,45.144129,24.368305,06-03-2020 11:50,Minor,DN7 Pitești-Sibiu,Bujoreni,6,0,1
90875,45.012718,24.544072,06-03-2020 17:13,Minor,DN7 Pitești-Sibiu,,10,0,14
92207,44.901737,24.733646,07-03-2020 18:41,Minor,DN7 Pitești-Sibiu,Prislopu Mare,8,0,2
92409,45.303761,24.284679,07-03-2020 22:34,Major,DN7 Pitești-Sibiu,,6,0,0
92505,45.005128,24.583109,08-03-2020 00:44,Minor,DN7 Pitești-Sibiu,,6,0,0
92758,45.192896,24.374477,08-03-2020 06:24,Major,DN7 Pitești-Sibiu,Gura Văii,9,0,7
92924,45.487637,24.298752,08-03-2020 10:19,Major,DN7 Pitești-Sibiu,,10,9,91
93077,45.056283,24.45373,08-03-2020 13:26,Major,DN7 Pitești-Sibiu,,10,7,44
93230,44.888938,24.768819,08-03-2020 16:29,Minor,DN7 Pitești-Sibiu,Valea Ursului,6,0,1
93231,45.012548,24.546081,08-03-2020 16:19,Major,DN7 Pitești-Sibiu,,9,2,1
93232,45.708157,24.245068,08-03-2020 16:25,Major,DN7 Pitești-Sibiu,,6,0,0
93233,45.311916,24.271183,08-03-2020 16:36,Major,DN7 Pitești-Sibiu,,10,3,26
93292,45.583596,24.253513,08-03-2020 17:16,Major,DN7 Pitești-Sibiu,,7,2,0
93293,45.519062,24.274444,08-03-2020 17:35,Minor,DN7 Pitești-Sibiu,Râu Vadului,10,1,5
93574,44.999703,24.596682,08-03-2020 22:14,Minor,DN7 Pitești-Sibiu,,7,0,2
93575,45.485606,24.295543,08-03-2020 22:34,Minor,DN7 Pitești-Sibiu,,7,0,3
