ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
51904,44.416965,26.140465,01-02-2020 00:26,Major,București,București,8,1,2
51948,44.412727,26.102676,01-02-2020 18:11,Major,București,București,8,0,3
51945,44.405162,26.067366,01-02-2020 17:20,Minor,București,București,6,0,1
51937,44.42385,26.118003,01-02-2020 16:13,Minor,București,București,6,0,1
51936,44.467701,26.150462,01-02-2020 16:01,Major,București,București,9,1,9
51933,44.47678,26.092627,01-02-2020 14:21,Minor,București,București,10,3,37
51931,44.473709,26.064262,01-02-2020 13:53,Minor,București,București,6,0,0
51967,44.434286,26.044496,02-02-2020 10:49,Minor,București,București,6,0,1
51968,44.424781,26.161469,02-02-2020 11:44,Minor,București,București,8,0,2
51969,44.417673,26.146886,02-02-2020 12:11,Minor,București,București,8,0,2
51971,44.439817,26.035461,02-02-2020 13:14,Minor,București,București,10,0,10
51973,44.407049,26.095717,02-02-2020 13:47,Major,București,București,10,2,23
51974,44.441625,26.136415,02-02-2020 14:09,Major,București,,10,1,15
51975,44.434289,26.044666,02-02-2020 14:28,Minor,București,București,7,0,2
51977,44.398235,26.109412,02-02-2020 14:54,Major,București,,10,1,31
51979,44.434261,25.992152,02-02-2020 15:39,Minor,București,,6,0,1
51980,44.416799,26.113079,02-02-2020 16:14,Minor,București,București,10,0,23
51981,44.511432,26.081126,02-02-2020 16:27,Minor,București,București,6,0,1
51982,44.439011,26.071009,02-02-2020 16:47,Minor,București,București,6,0,0
51983,44.44459,26.06139,02-02-2020 16:50,Minor,București,București,8,0,2
51984,44.4008,26.101975,02-02-2020 16:59,Major,București,București,9,0,5
51985,44.456599,26.064767,02-02-2020 17:17,Major,București,București,10,0,6
51986,44.434167,26.021975,02-02-2020 17:58,Minor,București,,10,3,39
51989,44.37653,26.109212,02-02-2020 18:50,Minor,București,București,10,0,17
51991,44.52308,26.032541,02-02-2020 19:11,Minor,București,București,7,1,1
51992,44.46702,26.077855,02-02-2020 19:28,Major,București,București,6,0,1
51993,44.411093,26.015407,02-02-2020 19:24,Minor,București,,8,3,0
51995,44.496367,26.079119,02-02-2020 20:28,Major,București,București,10,4,30
51996,44.379991,26.125904,02-02-2020 20:37,Minor,București,București,6,1,0
51998,44.466107,26.076675,02-02-2020 21:39,Major,București,București,6,1,0
51999,44.50475,26.215805,02-02-2020 22:47,Minor,București,Afumați,9,0,3
52000,44.415539,26.090079,02-02-2020 22:58,Major,București,București,10,0,14
52001,44.414383,26.036577,02-02-2020 23:09,Minor,București,București,7,0,2
52002,44.424474,26.047311,02-02-2020 23:05,Major,București,București,9,2,12
52004,44.487384,26.09209,03-02-2020 06:46,Minor,București,București,6,0,0
52005,44.416735,26.069299,03-02-2020 07:39,Minor,București,București,10,0,8
52006,44.384061,26.136006,03-02-2020 07:53,Minor,București,București,6,0,1
52007,44.415389,26.08983,03-02-2020 07:51,Minor,București,București,8,0,2
52008,44.501367,26.001802,03-02-2020 08:09,Minor,București,,6,0,1
52009,44.438052,26.136218,03-02-2020 08:20,Minor,București,București,10,0,2
52010,44.415422,26.137874,03-02-2020 08:15,Major,București,București,6,0,0
52011,44.458345,26.104603,03-02-2020 08:30,Major,București,București,6,1,0
52012,44.434604,26.066955,03-02-2020 08:58,Minor,București,București,7,0,2
52013,44.469259,26.14659,03-02-2020 09:19,Minor,București,București,7,1,1
52014,44.448322,26.094277,03-02-2020 08:54,Minor,București,București,10,0,5
52015,44.429063,26.104319,03-02-2020 09:44,Minor,București,București,7,0,2
52017,44.49391,26.079347,03-02-2020 10:21,Minor,București,București,8,0,2
52018,44.443786,26.019565,03-02-2020 10:58,Minor,București,București,6,0,1
52019,44.454312,26.05875,03-02-2020 11:09,Minor,București,București,6,0,0
52020,44.397827,26.085204,03-02-2020 11:08,Minor,București,București,7,0,2
52022,44.452677,26.133769,03-02-2020 11:19,Major,București,București,6,0,0
52023,44.436539,26.07413,03-02-2020 11:29,Minor,București,București,10,0,4
52024,44.467089,26.069925,03-02-2020 11:33,Minor,București,București,10,0,26
52026,44.460303,26.12651,03-02-2020 12:00,Minor,București,București,7,0,1
52027,44.401625,26.121151,03-02-2020 12:14,Minor,București,București,10,0,6
52028,44.513708,26.133297,03-02-2020 12:26,Major,București,Voluntari,10,0,8
52029,44.469177,26.087298,03-02-2020 12:34,Major,București,București,10,6,61
52031,44.403972,26.05903,03-02-2020 12:52,Minor,București,București,9,0,3
52032,44.416634,26.022436,03-02-2020 13:09,Minor,București,București,6,0,0
52033,44.417978,26.034651,03-02-2020 13:07,Minor,București,București,8,0,2
52034,44.465097,26.149883,03-02-2020 13:27,Minor,București,București,10,0,6
52035,44.495834,25.992465,03-02-2020 13:21,Minor,București,,9,0,4
52036,44.450302,26.123543,03-02-2020 13:44,Minor,București,București,10,0,6
52037,44.481026,26.098129,03-02-2020 14:00,Minor,București,București,6,0,1
52038,44.44474,26.07552,03-02-2020 14:51,Minor,București,București,8,0,3
52039,44.493043,26.087089,03-02-2020 15:04,Minor,București,,10,0,6
52040,44.394115,26.120467,03-02-2020 15:02,Minor,București,,10,0,14
52041,44.499052,26.20384,03-02-2020 15:02,Minor,București,,10,0,6
52042,44.488597,26.117094,03-02-2020 15:55,Minor,București,Voluntari,8,0,3
52043,44.417248,26.145879,03-02-2020 15:57,Minor,București,București,7,0,1
52044,44.531431,26.056265,03-02-2020 15:56,Major,București,București,10,8,69
52045,44.499974,26.179143,03-02-2020 16:42,Major,București,Voluntari,7,3,0
52046,44.492149,26.1267,03-02-2020 16:54,Minor,București,,10,0,10
52047,44.514197,26.126953,03-02-2020 16:57,Minor,București,Voluntari,7,0,2
52048,44.472185,26.07564,03-02-2020 17:06,Major,București,București,7,0,1
52053,44.427938,26.065915,03-02-2020 17:33,Major,București,București,6,0,1
52054,44.408897,26.137997,03-02-2020 17:55,Minor,București,București,9,0,5
52055,44.531775,26.069083,03-02-2020 17:57,Minor,București,București,10,0,6
52056,44.454523,26.059123,03-02-2020 18:01,Minor,București,București,9,0,3
52057,44.437677,25.966695,03-02-2020 18:00,Major,București,,10,1,32
52058,44.464371,26.069521,03-02-2020 18:16,Minor,București,,7,0,1
52059,44.519218,26.077106,03-02-2020 18:18,Major,București,București,10,37,253
52060,44.50676,26.082143,03-02-2020 19:00,Major,București,București,10,0,14
52061,44.446971,26.166394,03-02-2020 19:42,Major,București,București,6,1,0
52062,44.458835,26.12002,03-02-2020 19:57,Major,București,București,8,1,2
52064,44.394346,26.183195,04-02-2020 00:21,Major,București,București,7,0,3
52094,44.383789,26.116737,04-02-2020 01:14,Minor,București,București,7,2,0
53210,44.467843,26.077812,04-02-2020 07:07,Minor,București,București,9,0,4
53211,44.421377,26.132134,04-02-2020 07:27,Minor,București,București,10,0,5
53212,44.441128,26.072378,04-02-2020 07:47,Minor,București,București,10,0,30
53214,44.508551,26.006647,04-02-2020 08:10,Minor,București,,6,0,1
53215,44.51389,26.1405,04-02-2020 08:12,Minor,București,Voluntari,8,0,2
53216,44.478277,26.105831,04-02-2020 08:26,Minor,București,București,8,0,3
53217,44.492146,25.987547,04-02-2020 08:32,Minor,București,,9,0,3
53218,44.455528,26.100718,04-02-2020 08:48,Major,București,București,10,0,31
53219,44.433727,26.000514,04-02-2020 08:55,Minor,București,București,10,0,5
53220,44.533842,26.069119,04-02-2020 08:53,Minor,București,București,6,0,1
53221,44.442499,26.126285,04-02-2020 09:03,Minor,București,București,10,0,12
53222,44.442916,26.156269,04-02-2020 09:05,Minor,București,București,10,0,5
53223,44.384609,26.143299,04-02-2020 09:04,Minor,București,București,10,3,24
53224,44.351699,26.039158,04-02-2020 09:03,Major,București,Măgurele,10,0,12
53225,44.496958,26.079151,04-02-2020 09:42,Minor,București,București,6,2,0
53226,44.427025,26.028158,04-02-2020 10:59,Minor,București,București,10,0,8
53227,44.460989,26.124745,04-02-2020 11:03,Major,București,București,10,0,6
53228,44.488272,26.091706,04-02-2020 11:10,Minor,București,București,9,0,4
53229,44.427464,26.120359,04-02-2020 11:35,Minor,București,București,7,0,1
53230,44.445014,26.037467,04-02-2020 11:52,Minor,București,București,10,0,8
53231,44.51332,26.186738,04-02-2020 12:02,Minor,București,,10,1,21
53232,44.375176,26.138392,04-02-2020 12:44,Major,București,București,10,2,31
53233,44.516631,26.079317,04-02-2020 12:34,Major,București,,10,1,20
53234,44.446783,26.096437,04-02-2020 12:56,Minor,București,București,10,0,20
53235,44.499582,26.203211,04-02-2020 12:55,Minor,București,,9,0,3
53236,44.422108,26.103962,04-02-2020 13:26,Minor,București,,7,0,1
53237,44.427739,26.038271,04-02-2020 14:14,Major,București,București,10,2,16
53238,44.481626,26.031519,04-02-2020 14:19,Minor,București,București,10,1,16
53239,44.376265,26.118902,04-02-2020 14:33,Minor,București,București,6,0,0
53240,44.442926,26.060507,04-02-2020 15:14,Minor,București,București,10,3,7
53241,44.377385,26.102951,04-02-2020 15:17,Major,București,București,10,0,4
53242,44.413343,26.164045,04-02-2020 15:21,Minor,București,București,10,0,6
53243,44.454451,26.059275,04-02-2020 15:24,Minor,București,București,10,0,6
53244,44.439125,26.100176,04-02-2020 15:41,Minor,București,București,10,0,6
53246,44.426785,26.104427,04-02-2020 15:58,Major,București,București,10,3,74
53247,44.372987,26.044714,04-02-2020 15:59,Minor,București,Măgurele,10,0,13
53248,44.427697,26.035515,04-02-2020 16:44,Minor,București,București,8,0,2
53249,44.42635,26.179201,04-02-2020 16:33,Minor,București,București,7,0,1
53250,44.407408,26.217964,04-02-2020 16:38,Major,București,București,10,1,48
53251,44.402929,26.231212,04-02-2020 17:31,Minor,București,,9,0,4
53252,44.413104,26.235562,04-02-2020 17:41,Major,București,,6,0,1
53253,44.449751,26.083293,04-02-2020 17:59,Minor,București,București,10,0,8
53254,44.454749,26.097671,04-02-2020 17:55,Minor,București,București,7,0,1
53255,44.437001,26.054727,04-02-2020 17:53,Minor,București,București,10,0,5
53256,44.379989,26.163454,04-02-2020 17:57,Major,București,Popești Leordeni,6,0,0
53257,44.397736,26.222673,04-02-2020 17:46,Major,București,Glina,9,2,1
53258,44.434853,25.983455,04-02-2020 17:48,Minor,București,București,10,0,12
53259,44.506088,26.081698,04-02-2020 18:08,Major,București,București,10,4,8
53260,44.484993,26.095879,04-02-2020 18:16,Minor,București,București,10,2,19
53261,44.439164,26.023097,04-02-2020 18:27,Major,București,București,8,0,3
53262,44.438647,26.116252,04-02-2020 18:18,Minor,București,București,10,0,18
53263,44.447478,26.125862,04-02-2020 18:36,Minor,București,București,6,0,1
53264,44.399569,26.074615,04-02-2020 18:42,Minor,București,București,7,0,1
53265,44.399326,26.1066,04-02-2020 18:41,Minor,București,,10,0,14
53266,44.434405,26.12539,04-02-2020 18:57,Major,București,București,7,1,3
53267,44.408275,26.140549,04-02-2020 19:48,Minor,București,București,6,0,0
53270,44.39789,26.044022,04-02-2020 21:29,Minor,București,București,7,0,1
53271,44.40517,26.162295,04-02-2020 22:31,Major,București,București,6,1,0
53272,44.44509,25.96587,05-02-2020 01:20,Major,București,,7,1,0
53417,44.474111,25.964001,05-02-2020 07:13,Minor,București,,6,0,0
53418,44.417746,26.135444,05-02-2020 07:41,Minor,București,București,7,0,1
53419,44.484765,26.052874,05-02-2020 07:39,Minor,București,București,10,0,5
53420,44.432329,26.114886,05-02-2020 07:42,Major,București,București,6,0,0
53421,44.42763,26.101015,05-02-2020 07:41,Major,București,București,10,0,10
53422,44.509726,26.022044,05-02-2020 07:41,Minor,București,București,10,0,9
53786,44.448741,26.066407,05-02-2020 08:26,Minor,București,București,6,0,0
53787,44.476808,26.045753,05-02-2020 08:21,Major,București,București,10,0,12
53788,44.434332,26.035312,05-02-2020 08:31,Minor,București,București,8,0,3
53789,44.43432,26.047024,05-02-2020 08:44,Minor,București,București,9,0,3
53790,44.431566,26.060103,05-02-2020 08:40,Minor,București,București,10,0,18
53791,44.41553,26.047934,05-02-2020 08:52,Minor,București,București,10,0,8
53792,44.478646,26.131493,05-02-2020 08:45,Minor,București,București,9,0,3
53793,44.433752,26.006127,05-02-2020 09:05,Minor,București,București,10,0,6
53794,44.539227,26.112736,05-02-2020 09:47,Minor,București,,10,1,19
53795,44.430812,26.108758,05-02-2020 10:02,Minor,București,București,10,0,5
53797,44.446801,26.112792,05-02-2020 10:35,Major,București,București,10,0,14
53798,44.422109,26.106937,05-02-2020 10:45,Minor,București,București,10,0,11
53799,44.476847,26.092622,05-02-2020 11:09,Minor,București,București,9,0,4
53800,44.425671,26.015335,05-02-2020 11:16,Minor,București,București,7,0,2
53801,44.498331,26.079566,05-02-2020 11:21,Minor,București,București,10,2,14
53802,44.391422,26.126616,05-02-2020 11:21,Minor,București,București,10,0,11
53803,44.425086,26.16375,05-02-2020 11:39,Minor,București,București,7,0,2
53804,44.409063,26.185401,05-02-2020 11:31,Minor,București,București,7,0,1
53805,44.415223,26.092176,05-02-2020 11:45,Major,București,București,10,0,5
53806,44.426704,26.121555,05-02-2020 12:10,Minor,București,București,7,2,0
53807,44.408953,26.086609,05-02-2020 12:11,Minor,București,București,10,0,9
53808,44.452096,26.119787,05-02-2020 12:29,Major,București,București,10,2,9
53809,44.469407,26.142414,05-02-2020 12:43,Minor,București,București,7,0,2
53810,44.476802,26.044849,05-02-2020 13:11,Minor,București,București,7,0,1
53811,44.437898,26.076953,05-02-2020 13:02,Minor,București,București,8,0,2
53812,44.520371,25.968261,05-02-2020 13:13,Minor,București,Chitila,10,1,3
53813,44.421109,26.013199,05-02-2020 13:17,Major,București,București,7,0,1
53814,44.426154,26.099451,05-02-2020 13:15,Minor,București,București,10,2,39
53815,44.465662,26.16508,05-02-2020 13:41,Minor,București,Dobroești,7,0,2
53816,44.380986,26.135875,05-02-2020 13:57,Minor,București,București,8,0,2
53817,44.337423,26.079955,05-02-2020 13:45,Minor,București,Jilava,10,0,11
53818,44.428099,26.046035,05-02-2020 14:11,Minor,București,București,6,0,1
53819,44.437556,26.169441,05-02-2020 14:09,Minor,București,București,10,0,5
53820,44.444716,26.037478,05-02-2020 14:44,Minor,București,București,8,0,2
53821,44.427812,26.112099,05-02-2020 14:31,Minor,București,București,9,0,3
53822,44.461272,26.119273,05-02-2020 14:56,Minor,București,București,6,0,0
53823,44.466101,26.053868,05-02-2020 14:58,Major,București,București,10,0,33
53884,44.43572,26.035138,05-02-2020 15:10,Minor,București,București,7,0,1
53885,44.457715,26.235711,05-02-2020 15:10,Minor,București,,7,0,2
53886,44.439842,26.089419,05-02-2020 15:22,Minor,București,București,10,2,50
53887,44.452842,26.127266,05-02-2020 15:25,Minor,București,București,10,1,9
53888,44.452934,26.073346,05-02-2020 15:44,Minor,București,București,10,0,7
53889,44.423886,26.063425,05-02-2020 15:43,Major,București,București,10,0,12
53890,44.409339,26.097772,05-02-2020 15:39,Major,București,București,10,0,7
54297,44.427703,26.033043,05-02-2020 16:02,Minor,București,București,10,0,6
54299,44.454991,25.959899,05-02-2020 16:38,Minor,București,Chiajna,8,0,2
54300,44.493473,26.193717,05-02-2020 16:42,Minor,București,Voluntari,6,0,0
54301,44.442595,26.10087,05-02-2020 16:46,Minor,București,București,10,0,11
54302,44.454343,26.058048,05-02-2020 16:59,Minor,București,București,9,0,3
54303,44.504896,26.037887,05-02-2020 16:55,Minor,București,București,6,0,0
54304,44.429478,26.163054,05-02-2020 17:06,Minor,București,București,10,0,14
54305,44.39931,26.076033,05-02-2020 17:06,Major,București,București,7,0,1
54306,44.386368,26.092068,05-02-2020 17:23,Minor,București,București,6,0,1
54308,44.434832,26.105282,05-02-2020 17:29,Minor,București,București,10,1,13
54309,44.480012,26.10192,05-02-2020 17:37,Minor,București,București,10,1,4
54310,44.408851,26.077648,05-02-2020 17:37,Minor,București,București,8,0,2
54311,44.417494,26.082464,05-02-2020 17:43,Minor,București,București,10,3,26
54312,44.406065,25.975066,05-02-2020 17:33,Minor,București,Domnești,6,0,1
54313,44.3785,26.094967,05-02-2020 17:56,Minor,București,București,10,0,7
54315,44.499671,26.066703,05-02-2020 18:04,Major,București,București,10,1,16
54316,44.409211,26.122317,05-02-2020 18:11,Minor,București,,8,0,4
54317,44.449971,26.165625,05-02-2020 18:28,Minor,București,București,10,0,5
54318,44.440847,26.189768,05-02-2020 18:26,Major,București,București,10,1,14
54319,44.411862,26.142917,05-02-2020 18:27,Minor,București,București,7,3,0
54320,44.450129,26.044809,05-02-2020 18:20,Minor,București,București,10,0,14
54321,44.423258,26.110124,05-02-2020 18:17,Minor,București,București,8,0,2
54322,44.442535,26.060162,05-02-2020 18:42,Minor,București,București,10,3,47
54323,44.425696,26.070839,05-02-2020 18:30,Minor,București,București,8,3,0
54324,44.356893,26.085832,05-02-2020 18:44,Minor,București,Jilava,9,1,2
54325,44.534893,26.068372,05-02-2020 18:55,Minor,București,Otopeni,8,0,2
54327,44.439816,26.026053,05-02-2020 19:11,Minor,București,București,10,0,5
54328,44.429318,26.162163,05-02-2020 19:19,Minor,București,București,10,1,23
54329,44.432987,26.149576,05-02-2020 19:42,Major,București,București,10,4,70
54330,44.418675,26.096052,05-02-2020 19:37,Major,București,București,9,0,4
54332,44.42742,26.034751,05-02-2020 20:01,Minor,București,București,7,1,0
54333,44.408528,26.078676,05-02-2020 20:01,Minor,București,București,9,0,3
54335,44.398569,26.121006,05-02-2020 20:56,Minor,București,București,10,0,21
54336,44.441849,26.139678,05-02-2020 21:29,Minor,București,București,8,0,2
54337,44.48776,26.177567,05-02-2020 21:38,Major,București,Voluntari,6,1,0
54338,44.437153,25.95618,05-02-2020 22:44,Minor,București,,8,0,3
54370,44.34658,26.16013,05-02-2020 23:32,Minor,București,București,10,0,5
54401,44.53585,26.161017,06-02-2020 00:02,Major,București,Ștefăneștii de Jos,8,2,2
54402,44.46779,26.077644,06-02-2020 00:41,Major,București,București,10,1,15
54403,44.459479,26.040727,06-02-2020 00:52,Major,București,,6,1,0
54441,44.534931,26.145618,06-02-2020 01:23,Major,București,,6,0,0
54442,44.453207,26.085301,06-02-2020 01:38,Major,București,București,10,1,7
54443,44.503514,26.003274,06-02-2020 01:37,Major,București,,7,1,1
54444,44.426721,26.103976,06-02-2020 01:49,Minor,București,București,7,0,2
54459,44.495306,25.991594,06-02-2020 02:34,Minor,București,,7,0,1
54479,44.453103,26.100717,06-02-2020 04:06,Minor,București,București,6,0,1
54487,44.4104,25.973791,06-02-2020 04:59,Major,București,,10,0,6
54490,44.411172,26.010682,06-02-2020 06:34,Minor,București,București,10,0,4
54532,44.440511,26.187512,06-02-2020 06:46,Minor,București,București,10,1,13
54533,44.407084,26.233918,06-02-2020 06:55,Major,București,,10,8,12
54534,44.35509,26.208652,06-02-2020 06:45,Minor,București,Popești Leordeni,7,0,2
54535,44.434095,26.017778,06-02-2020 07:04,Minor,București,București,10,0,16
54536,44.470959,25.955465,06-02-2020 07:00,Major,București,Dragomirești-Vale,10,4,19
54537,44.423639,26.073468,06-02-2020 07:27,Minor,București,București,6,0,0
54539,44.387373,26.226456,06-02-2020 07:22,Major,București,Glina,10,4,0
54540,44.495004,26.150924,06-02-2020 07:47,Minor,București,Voluntari,10,0,18
54541,44.404351,25.966628,06-02-2020 08:00,Minor,București,Domnești,8,0,2
54669,44.47777,26.088291,06-02-2020 08:05,Major,București,București,10,0,6
54670,44.495606,26.073347,06-02-2020 08:07,Minor,București,București,10,0,6
54672,44.439082,26.082245,06-02-2020 08:28,Minor,București,București,10,0,6
54673,44.451183,26.046432,06-02-2020 08:26,Minor,București,București,10,0,18
54674,44.408754,26.067735,06-02-2020 08:16,Major,București,București,9,0,3
54676,44.435552,26.035242,06-02-2020 08:41,Minor,București,București,10,0,9
54677,44.452246,26.077076,06-02-2020 08:59,Minor,București,București,10,2,24
54678,44.402829,26.013626,06-02-2020 08:52,Minor,București,Bragadiru,7,0,2
54680,44.437058,25.957299,06-02-2020 08:56,Minor,București,,10,0,6
54682,44.453051,26.106823,06-02-2020 09:24,Major,București,București,10,0,18
54683,44.480214,26.102586,06-02-2020 09:27,Minor,București,București,6,0,1
54726,44.470958,25.959213,06-02-2020 09:15,Minor,București,,10,0,7
54727,44.474858,26.124348,06-02-2020 09:35,Minor,București,București,9,0,3
54728,44.473321,26.074838,06-02-2020 09:48,Minor,București,București,10,0,15
54729,44.479604,26.11589,06-02-2020 09:56,Minor,București,București,8,0,4
54730,44.390407,26.008744,06-02-2020 10:29,Major,București,Bragadiru,10,0,8
54731,44.395243,26.215275,06-02-2020 10:29,Minor,București,Popești Leordeni,10,0,6
54732,44.438985,25.9873,06-02-2020 10:27,Major,București,București,10,0,7
54733,44.463185,26.12267,06-02-2020 10:44,Minor,București,București,10,0,5
54734,44.433436,26.05949,06-02-2020 10:44,Minor,București,București,7,0,2
54735,44.441343,25.966092,06-02-2020 10:36,Minor,București,,10,0,15
54736,44.464641,25.952629,06-02-2020 10:32,Minor,București,,10,0,6
54773,44.410933,26.218267,06-02-2020 11:01,Major,București,București,7,0,1
54774,44.388693,26.144537,06-02-2020 11:29,Minor,București,București,8,0,2
54775,44.438945,26.135577,06-02-2020 11:35,Major,București,București,8,0,2
54817,44.439792,25.987068,06-02-2020 12:39,Minor,București,București,9,0,4
54818,44.403849,26.096895,06-02-2020 12:49,Major,București,București,10,0,10
54819,44.438149,25.960298,06-02-2020 12:45,Minor,București,,7,0,2
54868,44.497472,25.995529,06-02-2020 13:11,Minor,București,,10,0,34
54869,44.496131,26.029591,06-02-2020 13:14,Minor,București,București,6,0,1
54870,44.378945,25.985781,06-02-2020 13:43,Major,București,Bragadiru,10,4,36
54898,44.452205,26.080459,06-02-2020 14:03,Minor,București,București,10,0,22
54899,44.465941,26.065906,06-02-2020 14:51,Minor,București,,10,0,10
54939,44.539369,26.141604,06-02-2020 15:42,Minor,București,,8,1,2
54940,44.350303,26.084252,06-02-2020 15:43,Minor,București,Jilava,8,1,5
54990,44.434157,26.02138,06-02-2020 16:03,Minor,București,București,10,0,17
54991,44.440581,26.235427,06-02-2020 16:11,Minor,București,,8,0,2
54992,44.44599,26.04176,06-02-2020 16:10,Major,București,București,10,0,6
54994,44.482997,26.107431,06-02-2020 16:23,Minor,București,București,6,0,1
54995,44.472141,26.07542,06-02-2020 16:40,Minor,București,București,6,0,1
54996,44.456083,26.129624,06-02-2020 16:36,Minor,București,București,10,0,9
54997,44.51566,26.015088,06-02-2020 16:34,Minor,București,,6,0,0
54998,44.49693,26.231367,06-02-2020 16:40,Minor,București,,7,0,2
55065,44.469128,26.051522,06-02-2020 17:39,Minor,București,București,6,0,1
55133,44.430923,26.131973,06-02-2020 18:09,Minor,București,București,6,0,1
55134,44.446588,26.126342,06-02-2020 18:24,Minor,București,București,8,0,3
55136,44.514908,26.115342,06-02-2020 18:41,Major,București,Voluntari,10,3,37
55175,44.453032,26.10781,06-02-2020 19:19,Minor,București,București,10,2,9
55176,44.425925,26.016975,06-02-2020 19:15,Major,București,București,6,0,1
55177,44.419764,26.087154,06-02-2020 19:23,Major,București,București,10,0,7
55178,44.388326,26.1098,06-02-2020 19:38,Minor,București,București,8,0,2
55179,44.435511,26.162651,06-02-2020 19:48,Minor,București,București,9,0,3
55227,44.39873,26.105139,06-02-2020 20:48,Minor,București,București,6,0,0
55229,44.439307,25.983991,06-02-2020 20:56,Minor,București,București,6,1,0
55286,44.452233,26.164173,06-02-2020 22:53,Major,București,București,10,0,5
55324,44.433904,26.005513,06-02-2020 23:31,Minor,București,București,10,0,5
55325,44.335266,26.119438,06-02-2020 23:50,Minor,București,,7,0,2
55406,44.429499,26.100199,07-02-2020 01:19,Minor,București,București,9,0,3
55439,44.451915,26.084154,07-02-2020 02:37,Minor,București,București,7,0,1
55765,44.440531,26.072939,07-02-2020 07:01,Minor,București,București,6,0,0
55766,44.538913,26.09493,07-02-2020 07:08,Minor,București,,7,0,2
55817,44.388366,26.011135,07-02-2020 07:30,Minor,București,Bragadiru,10,0,7
55818,44.492609,26.006025,07-02-2020 08:25,Minor,București,București,10,1,9
55819,44.393622,26.030524,07-02-2020 08:34,Minor,București,București,10,0,5
55820,44.436038,26.102017,07-02-2020 08:56,Minor,București,București,10,0,14
55821,44.425275,25.96775,07-02-2020 09:40,Minor,București,,9,0,4
55822,44.440632,26.072522,07-02-2020 10:38,Minor,București,,6,0,0
55824,44.462154,26.086328,07-02-2020 10:55,Minor,București,București,10,4,14
55825,44.434165,26.021873,07-02-2020 11:29,Minor,București,București,10,1,19
55826,44.417239,26.134834,07-02-2020 11:31,Major,București,,10,0,32
55827,44.434205,26.103138,07-02-2020 11:36,Minor,București,București,10,3,44
55828,44.436388,26.034662,07-02-2020 11:49,Minor,București,București,10,0,4
55829,44.433899,26.003585,07-02-2020 11:59,Minor,București,București,10,0,15
55871,44.444304,26.130304,07-02-2020 12:01,Minor,București,,10,0,6
55872,44.405955,26.074667,07-02-2020 12:39,Minor,București,București,7,0,1
55873,44.408447,26.121511,07-02-2020 12:47,Minor,București,București,6,0,0
55874,44.433538,26.082752,07-02-2020 13:13,Major,București,București,10,1,7
